PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,name_length,title,title_group,family_size,is_alone,ticket_group_size,fare_per_person,age_fare_ratio,cabin_deck,cabin_room_number,booking_reference,service_id,cabin_score,name_word_count
565,0,3,"Meanwell, Miss. (Marion Ogden)",female,,0,0,SOTON/O.Q. 392087,8.05,,S,30,Miss,Miss,1,1,1,8.05,0.0,Unknown,,9996514,612153,9.877223897360315,4
566,0,3,"Davies, Mr. Alfred J",male,24.0,2,0,A/4 48871,24.15,,S,20,Mr,Mr,3,0,2,12.075,0.9937888198757765,Unknown,,87838318,167215,4.277731337358624,4
567,0,3,"Stoytcheff, Mr. Ilia",male,19.0,0,0,349205,7.8958,,S,20,Mr,Mr,1,1,1,7.896,2.4063426125281793,Unknown,,54395777,955474,3.8432664715968166,3
568,0,3,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",female,29.0,0,4,349909,21.075,,S,43,Mrs,Mrs,5,0,4,5.269,1.376037959667853,Unknown,,82205513,244356,6.796472826930699,6
569,0,3,"Doharr, Mr. Tannous",male,,0,0,2686,7.2292,,C,19,Mr,Mr,1,1,1,7.229,0.0,Unknown,,57595000,303861,2.1825388786506417,3
570,1,3,"Jonsson, Mr. Carl",male,32.0,0,0,350417,7.8542,,S,17,Mr,Mr,1,1,1,7.854,4.0742532657686334,Unknown,,78319293,455612,9.499611839502254,3
571,1,2,"Harris, Mr. George",male,62.0,0,0,S.W./PP 752,10.5,,S,18,Mr,Mr,1,1,1,10.5,5.904761904761905,Unknown,,30424759,554605,7.863450144155521,3
572,1,1,"Appleton, Mrs. Edward Dale (Charlotte Lamson)",female,53.0,2,0,11769,51.4792,C101,S,45,Mrs,Mrs,3,0,1,51.479,1.0295420286251535,C,101.0,64717241,109435,0.8941100231225951,6
573,1,1,"Flynn, Mr. John Irwin (""Irving"")",male,36.0,0,0,PC 17474,26.3875,E25,S,32,Mr,Mr,1,1,1,26.388,1.3642823306489815,E,25.0,58375203,547556,4.175807757849284,5
574,1,3,"Kelly, Miss. Mary",female,,0,0,14312,7.75,,Q,17,Miss,Miss,1,1,1,7.75,0.0,Unknown,,68511918,799438,8.791183075621646,3
575,0,3,"Rush, Mr. Alfred George John",male,16.0,0,0,A/4. 20589,8.05,,S,28,Mr,Mr,1,1,1,8.05,1.9875776397515525,Unknown,,60127005,965264,9.447320222914103,5
576,0,3,"Patchett, Mr. George",male,19.0,0,0,358585,14.5,,S,20,Mr,Mr,1,1,2,7.25,1.3103448275862069,Unknown,,10447019,675581,4.674015112498697,3
577,1,2,"Garside, Miss. Ethel",female,34.0,0,0,243880,13.0,,S,20,Miss,Miss,1,1,1,13.0,2.6153846153846154,Unknown,,21923089,178781,6.134113892107077,3
578,1,1,"Silvey, Mrs. William Baird (Alice Munger)",female,39.0,1,0,13507,55.9,E44,S,41,Mrs,Mrs,2,0,2,27.95,0.6976744186046512,E,44.0,61248792,291475,1.6703394609207523,6
579,0,3,"Caram, Mrs. Joseph (Maria Elias)",female,,1,0,2689,14.4583,,C,32,Mrs,Mrs,2,0,1,14.458,0.0,Unknown,,15106190,260196,9.911686261369766,5
580,1,3,"Jussila, Mr. Eiriik",male,32.0,0,0,STON/O 2. 3101286,7.925,,S,19,Mr,Mr,1,1,1,7.925,4.037854889589905,Unknown,,55017162,326507,2.3167170138344337,3
581,1,2,"Christy, Miss. Julie Rachel",female,25.0,1,1,237789,30.0,,S,27,Miss,Miss,3,0,1,30.0,0.8333333333333334,Unknown,,30573145,406063,9.427317741351256,4
582,1,1,"Thayer, Mrs. John Borland (Marian Longstreth Morris)",female,39.0,1,1,17421,110.8833,C68,C,52,Mrs,Mrs,3,0,4,27.721,0.3517211338407136,C,68.0,68030004,864121,6.496466489923685,7
583,0,2,"Downton, Mr. William James",male,54.0,0,0,28403,26.0,,S,26,Mr,Mr,1,1,2,13.0,2.076923076923077,Unknown,,27296397,876665,6.077367948788591,4
584,0,1,"Ross, Mr. John Hugo",male,36.0,0,0,13049,40.125,A10,C,19,Mr,Mr,1,1,1,40.125,0.897196261682243,A,10.0,88217537,790607,5.126885110165086,4
585,0,3,"Paulner, Mr. Uscher",male,,0,0,3411,8.7125,,C,19,Mr,Mr,1,1,1,8.712,0.0,Unknown,,95837075,221172,2.3066981171775867,3
586,1,1,"Taussig, Miss. Ruth",female,18.0,0,2,110413,79.65,E68,S,19,Miss,Miss,3,0,3,26.55,0.22598870056497172,E,68.0,49220512,456902,1.7652803200550826,3
587,0,2,"Jarvis, Mr. John Denzil",male,47.0,0,0,237565,15.0,,S,23,Mr,Mr,1,1,1,15.0,3.1333333333333333,Unknown,,3644266,584963,2.2048620907017535,4
588,1,1,"Frolicher-Stehli, Mr. Maxmillian",male,60.0,1,1,13567,79.2,B41,C,32,Mr,Mr,3,0,1,79.2,0.7575757575757576,B,41.0,38356944,555968,1.8643826214425452,3
589,0,3,"Gilinski, Mr. Eliezer",male,22.0,0,0,14973,8.05,,S,21,Mr,Mr,1,1,1,8.05,2.732919254658385,Unknown,,75040545,418717,7.795844735667533,3
590,0,3,"Murdlin, Mr. Joseph",male,,0,0,A./5. 3235,8.05,,S,19,Mr,Mr,1,1,1,8.05,0.0,Unknown,,63084667,159101,3.501252591667301,3
591,0,3,"Rintamaki, Mr. Matti",male,35.0,0,0,STON/O 2. 3101273,7.125,,S,20,Mr,Mr,1,1,1,7.125,4.912280701754386,Unknown,,32440213,595972,0.5784267656339637,3
592,1,1,"Stephenson, Mrs. Walter Bertram (Martha Eustis)",female,52.0,1,0,36947,78.2667,D20,C,47,Mrs,Mrs,2,0,2,39.133,0.6643949470208914,D,20.0,49173695,388790,9.691026301408113,6
593,0,3,"Elsbury, Mr. William James",male,47.0,0,0,A/5 3902,7.25,,S,26,Mr,Mr,1,1,1,7.25,6.482758620689655,Unknown,,16847818,990617,8.837858849634257,4
594,0,3,"Bourke, Miss. Mary",female,,0,2,364848,7.75,,Q,18,Miss,Miss,3,0,1,7.75,0.0,Unknown,,46695450,647337,9.27752283195213,3
595,0,2,"Chapman, Mr. John Henry",male,37.0,1,0,SC/AH 29037,26.0,,S,23,Mr,Mr,2,0,1,26.0,1.4230769230769231,Unknown,,70530872,834965,9.949078226464353,4
596,0,3,"Van Impe, Mr. Jean Baptiste",male,36.0,1,1,345773,24.15,,S,27,Mr,Mr,3,0,3,8.05,1.4906832298136647,Unknown,,45096850,460260,1.738952492194873,5
597,1,2,"Leitch, Miss. Jessie Wills",female,,0,0,248727,33.0,,S,26,Miss,Miss,1,1,3,11.0,0.0,Unknown,,28556654,983811,3.9624201890265875,4
598,0,3,"Johnson, Mr. Alfred",male,49.0,0,0,LINE,0.0,,S,19,Mr,Mr,1,1,4,0.0,0.0,Unknown,,37107175,692673,7.582384757040913,3
599,0,3,"Boulos, Mr. Hanna",male,,0,0,2664,7.225,,C,17,Mr,Mr,1,1,1,7.225,0.0,Unknown,,41727864,750419,6.960206180537922,3
600,1,1,"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")",male,49.0,1,0,PC 17485,56.9292,A20,C,44,Sir,Other,2,0,2,28.465,0.8607182254449386,A,20.0,77066114,533374,1.5389590633985506,7
601,1,2,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",female,24.0,2,1,243847,27.0,,S,51,Mrs,Mrs,4,0,2,13.5,0.8888888888888888,Unknown,,23046434,820777,8.158331249906178,7
602,0,3,"Slabenoff, Mr. Petco",male,,0,0,349214,7.8958,,S,20,Mr,Mr,1,1,1,7.896,0.0,Unknown,,40277111,647577,2.2444057183666066,3
603,0,1,"Harrington, Mr. Charles H",male,,0,0,113796,42.4,,S,25,Mr,Mr,1,1,1,42.4,0.0,Unknown,,74679282,472370,2.2381761482262306,4
604,0,3,"Torber, Mr. Ernst William",male,44.0,0,0,364511,8.05,,S,25,Mr,Mr,1,1,1,8.05,5.46583850931677,Unknown,,78999544,987225,5.3697442289341355,4
605,1,1,"Homer, Mr. Harry (""Mr E Haven"")",male,35.0,0,0,111426,26.55,,C,31,Mr,Mr,1,1,1,26.55,1.3182674199623352,Unknown,,92197456,371967,5.929399348417031,6
606,0,3,"Lindell, Mr. Edvard Bengtsson",male,36.0,1,0,349910,15.55,,S,29,Mr,Mr,2,0,1,15.55,2.315112540192926,Unknown,,75168243,291232,5.8008620783781115,4
607,0,3,"Karaic, Mr. Milan",male,30.0,0,0,349246,7.8958,,S,17,Mr,Mr,1,1,1,7.896,3.7994883355708096,Unknown,,41669349,404119,0.9148683739775487,3
608,1,1,"Daniel, Mr. Robert Williams",male,27.0,0,0,113804,30.5,,S,27,Mr,Mr,1,1,1,30.5,0.8852459016393442,Unknown,,77641560,109540,8.774608626303804,4
609,1,2,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",female,22.0,1,2,SC/Paris 2123,41.5792,,C,53,Mrs,Mrs,4,0,3,13.86,0.5291107092007542,Unknown,,13852038,640652,2.6560004258870604,7
610,1,1,"Shutes, Miss. Elizabeth W",female,40.0,0,0,PC 17582,153.4625,C125,S,25,Miss,Miss,1,1,3,51.154,0.2606499959273438,C,125.0,10577803,497827,1.2951492128280417,4
611,0,3,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)",female,39.0,1,5,347082,31.275,,S,57,Mrs,Mrs,7,0,7,4.468,1.2470023980815348,Unknown,,8883386,651951,8.887480798689772,7
612,0,3,"Jardin, Mr. Jose Neto",male,,0,0,SOTON/O.Q. 3101305,7.05,,S,21,Mr,Mr,1,1,1,7.05,0.0,Unknown,,56129797,151991,9.556514982297534,4
613,1,3,"Murphy, Miss. Margaret Jane",female,,1,0,367230,15.5,,Q,27,Miss,Miss,2,0,2,7.75,0.0,Unknown,,48312653,288751,8.621276172654506,4
614,0,3,"Horgan, Mr. John",male,,0,0,370377,7.75,,Q,16,Mr,Mr,1,1,1,7.75,0.0,Unknown,,38937248,466326,8.09516074724878,3
615,0,3,"Brocklebank, Mr. William Alfred",male,35.0,0,0,364512,8.05,,S,31,Mr,Mr,1,1,1,8.05,4.3478260869565215,Unknown,,34987719,786337,6.552419806390217,4
616,1,2,"Herman, Miss. Alice",female,24.0,1,2,220845,65.0,,S,19,Miss,Miss,4,0,2,32.5,0.36923076923076925,Unknown,,48057848,718992,5.5085737060913935,3
617,0,3,"Danbom, Mr. Ernst Gilbert",male,34.0,1,1,347080,14.4,,S,25,Mr,Mr,3,0,2,7.2,2.361111111111111,Unknown,,94998430,149115,0.8698675991141014,4
618,0,3,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)",female,26.0,1,0,A/5. 3336,16.1,,S,47,Mrs,Mrs,2,0,2,8.05,1.6149068322981366,Unknown,,26724019,453151,4.084532130706987,7
619,1,2,"Becker, Miss. Marion Louise",female,4.0,2,1,230136,39.0,F4,S,27,Miss,Miss,4,0,2,19.5,0.10256410256410256,F,4.0,95710975,843583,3.72688517012314,4
620,0,2,"Gavey, Mr. Lawrence",male,26.0,0,0,31028,10.5,,S,19,Mr,Mr,1,1,1,10.5,2.4761904761904763,Unknown,,59793579,291962,2.5975378376032623,3
621,0,3,"Yasbeck, Mr. Antoni",male,27.0,1,0,2659,14.4542,,C,19,Mr,Mr,2,0,2,7.227,1.8679691715902644,Unknown,,86223209,821747,7.234201136885849,3
622,1,1,"Kimball, Mr. Edwin Nelson Jr",male,42.0,1,0,11753,52.5542,D19,S,28,Mr,Mr,2,0,1,52.554,0.7991749470070898,D,19.0,51871445,249143,4.9587573507877085,5
623,1,3,"Nakid, Mr. Sahid",male,20.0,1,1,2653,15.7417,,C,16,Mr,Mr,3,0,2,7.871,1.2705108088707064,Unknown,,49961486,814635,0.8104621590764793,3
624,0,3,"Hansen, Mr. Henry Damsgaard",male,21.0,0,0,350029,7.8542,,S,27,Mr,Mr,1,1,1,7.854,2.6737287056606656,Unknown,,53693736,636226,2.2018320194981134,4
625,0,3,"Bowen, Mr. David John ""Dai""",male,21.0,0,0,54636,16.1,,S,27,Mr,Mr,1,1,2,8.05,1.3043478260869563,Unknown,,20645221,453824,6.832587636595959,5
626,0,1,"Sutton, Mr. Frederick",male,61.0,0,0,36963,32.3208,D50,S,21,Mr,Mr,1,1,1,32.321,1.8873295215464965,D,50.0,61748284,104000,0.7613085949030018,3
627,0,2,"Kirkland, Rev. Charles Leonard",male,57.0,0,0,219533,12.35,,Q,30,Rev,Other,1,1,1,12.35,4.615384615384616,Unknown,,72493305,825948,8.512069140487688,4
628,1,1,"Longley, Miss. Gretchen Fiske",female,21.0,0,0,13502,77.9583,D9,S,29,Miss,Miss,1,1,3,25.986,0.26937478113299035,D,9.0,74123805,987474,4.951465270139743,4
629,0,3,"Bostandyeff, Mr. Guentcho",male,26.0,0,0,349224,7.8958,,S,25,Mr,Mr,1,1,1,7.896,3.292889890828035,Unknown,,49302024,455754,4.80586577326648,3
630,0,3,"O'Connell, Mr. Patrick D",male,,0,0,334912,7.7333,,Q,24,Mr,Mr,1,1,1,7.733,0.0,Unknown,,11444079,351492,5.924077846595176,4
631,1,1,"Barkworth, Mr. Algernon Henry Wilson",male,80.0,0,0,27042,30.0,A23,S,36,Mr,Mr,1,1,1,30.0,2.6666666666666665,A,23.0,69428318,990123,8.246809659251491,5
632,0,3,"Lundahl, Mr. Johan Svensson",male,51.0,0,0,347743,7.0542,,S,27,Mr,Mr,1,1,1,7.054,7.229735476737263,Unknown,,87165648,599522,3.4780920790219305,4
633,1,1,"Stahelin-Maeglin, Dr. Max",male,32.0,0,0,13214,30.5,B50,C,25,Dr,Other,1,1,1,30.5,1.0491803278688525,B,50.0,70487854,591072,6.780161525590636,3
634,0,1,"Parr, Mr. William Henry Marsh",male,,0,0,112052,0.0,,S,29,Mr,Mr,1,1,1,0.0,0.0,Unknown,,301267,138304,5.657319639957911,5
635,0,3,"Skoog, Miss. Mabel",female,9.0,3,2,347088,27.9,,S,18,Miss,Miss,6,0,6,4.65,0.3225806451612903,Unknown,,37597802,604999,2.6702827016942132,3
636,1,2,"Davis, Miss. Mary",female,28.0,0,0,237668,13.0,,S,17,Miss,Miss,1,1,1,13.0,2.1538461538461537,Unknown,,1205861,431593,8.78629986355158,3
637,0,3,"Leinonen, Mr. Antti Gustaf",male,32.0,0,0,STON/O 2. 3101292,7.925,,S,26,Mr,Mr,1,1,1,7.925,4.037854889589905,Unknown,,1452058,707274,7.974260216069281,4
638,0,2,"Collyer, Mr. Harvey",male,31.0,1,1,C.A. 31921,26.25,,S,19,Mr,Mr,3,0,3,8.75,1.180952380952381,Unknown,,2543764,251836,6.584518346584255,3
639,0,3,"Panula, Mrs. Juha (Maria Emilia Ojala)",female,41.0,0,5,3101295,39.6875,,S,38,Mrs,Mrs,6,0,6,6.615,1.0330708661417323,Unknown,,55081273,208940,8.505817290942419,6
640,0,3,"Thorneycroft, Mr. Percival",male,,1,0,376564,16.1,,S,26,Mr,Mr,2,0,2,8.05,0.0,Unknown,,99847482,924926,8.672942009598025,3
641,0,3,"Jensen, Mr. Hans Peder",male,20.0,0,0,350050,7.8542,,S,22,Mr,Mr,1,1,1,7.854,2.546408291105396,Unknown,,31505641,365517,7.083629767150348,4
642,1,1,"Sagesser, Mlle. Emma",female,24.0,0,0,PC 17477,69.3,B35,C,20,Mlle,Other,1,1,2,34.65,0.34632034632034636,B,35.0,86848375,767521,8.37013328363672,3
643,0,3,"Skoog, Miss. Margit Elizabeth",female,2.0,3,2,347088,27.9,,S,29,Miss,Miss,6,0,6,4.65,0.07168458781362008,Unknown,,37597802,721820,6.974714616692836,4
644,1,3,"Foo, Mr. Choong",male,,0,0,1601,56.4958,,S,15,Mr,Mr,1,1,7,8.071,0.0,Unknown,,75474632,979090,6.801407717603004,3
645,1,3,"Baclini, Miss. Eugenie",female,0.75,2,1,2666,19.2583,,C,22,Miss,Miss,4,0,4,4.815,0.03894424741540012,Unknown,,52107209,485777,6.186113782151843,3
646,1,1,"Harper, Mr. Henry Sleeper",male,48.0,1,0,PC 17572,76.7292,D33,C,25,Mr,Mr,2,0,3,25.576,0.6255767035235608,D,33.0,45050934,724674,7.527166395576412,4
647,0,3,"Cor, Mr. Liudevit",male,19.0,0,0,349231,7.8958,,S,17,Mr,Mr,1,1,1,7.896,2.4063426125281793,Unknown,,20647918,651638,1.586051052930737,3
648,1,1,"Simonius-Blumer, Col. Oberst Alfons",male,56.0,0,0,13213,35.5,A26,C,35,Col,Other,1,1,1,35.5,1.5774647887323943,A,26.0,13130353,717296,8.808707591989284,4
649,0,3,"Willey, Mr. Edward",male,,0,0,S.O./P.P. 751,7.55,,S,18,Mr,Mr,1,1,1,7.55,0.0,Unknown,,52989319,980729,8.71843527745232,3
650,1,3,"Stanley, Miss. Amy Zillah Elsie",female,23.0,0,0,CA. 2314,7.55,,S,31,Miss,Miss,1,1,1,7.55,3.0463576158940397,Unknown,,7024092,649639,0.29247283034559146,5
651,0,3,"Mitkoff, Mr. Mito",male,,0,0,349221,7.8958,,S,17,Mr,Mr,1,1,1,7.896,0.0,Unknown,,43064066,712956,8.258167505647627,3
652,1,2,"Doling, Miss. Elsie",female,18.0,0,1,231919,23.0,,S,19,Miss,Miss,2,0,2,11.5,0.782608695652174,Unknown,,9835540,738873,1.288698674734452,3
653,0,3,"Kalvik, Mr. Johannes Halvorsen",male,21.0,0,0,8475,8.4333,,S,30,Mr,Mr,1,1,1,8.433,2.490128419479919,Unknown,,58296445,437497,3.351188542591419,4
654,1,3,"O'Leary, Miss. Hanora ""Norah""",female,,0,0,330919,7.8292,,Q,29,Miss,Miss,1,1,1,7.829,0.0,Unknown,,64657095,307869,7.435082562916078,4
655,0,3,"Hegarty, Miss. Hanora ""Nora""",female,18.0,0,0,365226,6.75,,Q,28,Miss,Miss,1,1,1,6.75,2.6666666666666665,Unknown,,50770039,165953,1.607598960483082,4
656,0,2,"Hickman, Mr. Leonard Mark",male,24.0,2,0,S.O.C. 14879,73.5,,S,25,Mr,Mr,3,0,5,14.7,0.32653061224489793,Unknown,,89681991,943890,8.179670241190621,4
657,0,3,"Radeff, Mr. Alexander",male,,0,0,349223,7.8958,,S,21,Mr,Mr,1,1,1,7.896,0.0,Unknown,,49387114,600328,8.32134177957742,3
658,0,3,"Bourke, Mrs. John (Catherine)",female,32.0,1,1,364849,15.5,,Q,29,Mrs,Mrs,3,0,2,7.75,2.064516129032258,Unknown,,53011930,906790,5.074677337608362,4
659,0,2,"Eitemiller, Mr. George Floyd",male,23.0,0,0,29751,13.0,,S,28,Mr,Mr,1,1,1,13.0,1.7692307692307692,Unknown,,49646667,103267,0.0638587171683358,4
660,0,1,"Newell, Mr. Arthur Webster",male,58.0,0,2,35273,113.275,D48,C,26,Mr,Mr,3,0,3,37.758,0.5120282498344736,D,48.0,34914053,182745,2.870381331749128,4
661,1,1,"Frauenthal, Dr. Henry William",male,50.0,2,0,PC 17611,133.65,,S,29,Dr,Other,3,0,2,66.825,0.3741114852225963,Unknown,,62055297,976020,6.169269183757422,4
662,0,3,"Badt, Mr. Mohamed",male,40.0,0,0,2623,7.225,,C,17,Mr,Mr,1,1,1,7.225,5.536332179930796,Unknown,,11296957,924945,9.811861780274235,3
663,0,1,"Colley, Mr. Edward Pomeroy",male,47.0,0,0,5727,25.5875,E58,S,26,Mr,Mr,1,1,1,25.588,1.8368343917928678,E,58.0,74445347,257164,6.3181352701666835,4
664,0,3,"Coleff, Mr. Peju",male,36.0,0,0,349210,7.4958,,S,16,Mr,Mr,1,1,1,7.496,4.802689506123429,Unknown,,70264814,635626,2.5980358106415977,3
665,1,3,"Lindqvist, Mr. Eino William",male,20.0,1,0,STON/O 2. 3101285,7.925,,S,27,Mr,Mr,2,0,1,7.925,2.5236593059936907,Unknown,,91894147,231484,6.340057030996114,4
666,0,2,"Hickman, Mr. Lewis",male,32.0,2,0,S.O.C. 14879,73.5,,S,18,Mr,Mr,3,0,5,14.7,0.43537414965986393,Unknown,,89681991,631831,5.3998537971585545,3
667,0,2,"Butler, Mr. Reginald Fenton",male,25.0,0,0,234686,13.0,,S,27,Mr,Mr,1,1,1,13.0,1.9230769230769231,Unknown,,52086172,992323,7.798453951511436,4
668,0,3,"Rommetvedt, Mr. Knud Paust",male,,0,0,312993,7.775,,S,26,Mr,Mr,1,1,1,7.775,0.0,Unknown,,5736092,160692,1.069806388269584,4
669,0,3,"Cook, Mr. Jacob",male,43.0,0,0,A/5 3536,8.05,,S,15,Mr,Mr,1,1,1,8.05,5.341614906832298,Unknown,,91299160,320156,7.61027902502028,3
670,1,1,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)",female,,1,0,19996,52.0,C126,S,49,Mrs,Mrs,2,0,2,26.0,0.0,C,126.0,33297465,323992,5.412665786761103,7
671,1,2,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",female,40.0,1,1,29750,39.0,,S,61,Mrs,Mrs,3,0,2,19.5,1.0256410256410255,Unknown,,74822080,616771,9.629920038589946,8
672,0,1,"Davidson, Mr. Thornton",male,31.0,1,0,F.C. 12750,52.0,B71,S,22,Mr,Mr,2,0,1,52.0,0.5961538461538461,B,71.0,21875978,930857,3.418721660386861,3
673,0,2,"Mitchell, Mr. Henry Michael",male,70.0,0,0,C.A. 24580,10.5,,S,27,Mr,Mr,1,1,1,10.5,6.666666666666667,Unknown,,33254993,663044,6.326218931339481,4
674,1,2,"Wilhelms, Mr. Charles",male,31.0,0,0,244270,13.0,,S,21,Mr,Mr,1,1,1,13.0,2.3846153846153846,Unknown,,97641623,643176,9.320281055100175,3
675,0,2,"Watson, Mr. Ennis Hastings",male,,0,0,239856,0.0,,S,26,Mr,Mr,1,1,1,0.0,0.0,Unknown,,55002234,791095,1.0250972799067926,4
676,0,3,"Edvardsson, Mr. Gustaf Hjalmar",male,18.0,0,0,349912,7.775,,S,30,Mr,Mr,1,1,1,7.775,2.315112540192926,Unknown,,82497222,933727,9.372284872364512,4
677,0,3,"Sawyer, Mr. Frederick Charles",male,24.5,0,0,342826,8.05,,S,29,Mr,Mr,1,1,1,8.05,3.043478260869565,Unknown,,82183737,214352,6.878857223008134,4
678,1,3,"Turja, Miss. Anna Sofia",female,18.0,0,0,4138,9.8417,,S,23,Miss,Miss,1,1,1,9.842,1.8289523151488056,Unknown,,63621564,969474,0.678370591051719,4
679,0,3,"Goodwin, Mrs. Frederick (Augusta Tyler)",female,43.0,1,6,CA 2144,46.9,,S,39,Mrs,Mrs,8,0,6,7.817,0.9168443496801706,Unknown,,93894854,185999,3.0096356694681625,5
680,1,1,"Cardeza, Mr. Thomas Drake Martinez",male,36.0,0,1,PC 17755,512.3292,B51 B53 B55,C,34,Mr,Mr,2,0,3,170.776,0.07026732030889514,B,51.0,29884196,117955,7.081720886452816,5
681,0,3,"Peters, Miss. Katie",female,,0,0,330935,8.1375,,Q,19,Miss,Miss,1,1,1,8.137,0.0,Unknown,,70528770,924273,0.673506014687717,3
682,1,1,"Hassab, Mr. Hammad",male,27.0,0,0,PC 17572,76.7292,D49,C,18,Mr,Mr,1,1,3,25.576,0.35188689573200294,D,49.0,45050934,170640,5.8217046017627325,3
683,0,3,"Olsvigen, Mr. Thor Anderson",male,20.0,0,0,6563,9.225,,S,27,Mr,Mr,1,1,1,9.225,2.1680216802168024,Unknown,,19621138,296582,3.4588305695295674,4
684,0,3,"Goodwin, Mr. Charles Edward",male,14.0,5,2,CA 2144,46.9,,S,27,Mr,Mr,8,0,6,7.817,0.2985074626865672,Unknown,,93894854,844086,6.209155177674771,4
685,0,2,"Brown, Mr. Thomas William Solomon",male,60.0,1,1,29750,39.0,,S,33,Mr,Mr,3,0,2,19.5,1.5384615384615385,Unknown,,74822080,500573,0.4574203381251285,5
686,0,2,"Laroche, Mr. Joseph Philippe Lemercier",male,25.0,1,2,SC/Paris 2123,41.5792,,C,38,Mr,Mr,4,0,3,13.86,0.6012621695463116,Unknown,,13852038,525695,8.715368061523762,5
687,0,3,"Panula, Mr. Jaako Arnold",male,14.0,4,1,3101295,39.6875,,S,24,Mr,Mr,6,0,6,6.615,0.352755905511811,Unknown,,55081273,161476,9.734889691773969,4
688,0,3,"Dakic, Mr. Branko",male,19.0,0,0,349228,10.1708,,S,17,Mr,Mr,1,1,1,10.171,1.8680929720375978,Unknown,,28447854,406955,9.688778552856915,3
689,0,3,"Fischer, Mr. Eberhard Thelander",male,18.0,0,0,350036,7.7958,,S,31,Mr,Mr,1,1,1,7.796,2.3089355806972987,Unknown,,80801619,267280,7.496518317429247,4
690,1,1,"Madill, Miss. Georgette Alexandra",female,15.0,0,1,24160,211.3375,B5,S,33,Miss,Miss,2,0,3,70.446,0.07097651860176259,B,5.0,63241700,775510,1.3008624013063197,4
691,1,1,"Dick, Mr. Albert Adrian",male,31.0,1,0,17474,57.0,B20,S,23,Mr,Mr,2,0,2,28.5,0.543859649122807,B,20.0,96095291,695468,7.582631959290226,4
692,1,3,"Karun, Miss. Manca",female,4.0,0,1,349256,13.4167,,C,18,Miss,Miss,2,0,1,13.417,0.2981359052524093,Unknown,,5595677,798646,0.2458691645880151,3
693,1,3,"Lam, Mr. Ali",male,,0,0,1601,56.4958,,S,12,Mr,Mr,1,1,7,8.071,0.0,Unknown,,75474632,737144,0.22123551528997254,3
694,0,3,"Saad, Mr. Khalil",male,25.0,0,0,2672,7.225,,C,16,Mr,Mr,1,1,1,7.225,3.4602076124567476,Unknown,,2575896,954882,3.2361021914954122,3
695,0,1,"Weir, Col. John",male,60.0,0,0,113800,26.55,,S,15,Col,Other,1,1,1,26.55,2.2598870056497176,Unknown,,4965474,514568,4.886431904046658,3
696,0,2,"Chapman, Mr. Charles Henry",male,52.0,0,0,248731,13.5,,S,26,Mr,Mr,1,1,1,13.5,3.8518518518518516,Unknown,,50051958,286141,7.704074178077932,4
697,0,3,"Kelly, Mr. James",male,44.0,0,0,363592,8.05,,S,16,Mr,Mr,1,1,1,8.05,5.46583850931677,Unknown,,14157962,998320,6.832953766065052,3
698,1,3,"Mullens, Miss. Katherine ""Katie""",female,,0,0,35852,7.7333,,Q,32,Miss,Miss,1,1,1,7.733,0.0,Unknown,,30643859,734736,4.459027063767484,4
699,0,1,"Thayer, Mr. John Borland",male,49.0,1,1,17421,110.8833,C68,C,24,Mr,Mr,3,0,4,27.721,0.4419060399537171,C,68.0,68030004,638685,2.736266662816659,4
700,0,3,"Humblen, Mr. Adolf Mathias Nicolai Olsen",male,42.0,0,0,348121,7.65,F G63,S,40,Mr,Mr,1,1,1,7.65,5.490196078431373,F,63.0,53380444,278031,9.971245001577111,6
701,1,1,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",female,18.0,1,0,PC 17757,227.525,C62 C64,C,49,Mrs,Mrs,2,0,4,56.881,0.07911218547412371,C,62.0,20816759,219180,4.261813022359729,7
702,1,1,"Silverthorne, Mr. Spencer Victor",male,35.0,0,0,PC 17475,26.2875,E24,S,32,Mr,Mr,1,1,1,26.288,1.3314312886352828,E,24.0,99326561,166234,4.513870243296755,4
703,0,3,"Barbara, Miss. Saiide",female,18.0,0,1,2691,14.4542,,C,21,Miss,Miss,2,0,2,7.227,1.2453127810601763,Unknown,,57916149,664242,1.6362382119166918,3
704,0,3,"Gallagher, Mr. Martin",male,25.0,0,0,36864,7.7417,,Q,21,Mr,Mr,1,1,1,7.742,3.2292648901404086,Unknown,,1421593,278352,7.948095487499294,3
705,0,3,"Hansen, Mr. Henrik Juul",male,26.0,1,0,350025,7.8542,,S,23,Mr,Mr,2,0,1,7.854,3.310330778437015,Unknown,,31715716,179459,6.936822257814886,4
706,0,2,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",male,39.0,0,0,250655,26.0,,S,46,Mr,Mr,1,1,2,13.0,1.5,Unknown,,1861179,509995,2.207696127887604,7
